date,stock_id,sector,log_return,MA_5,MA_21,MA_63,VOL_5,VOL_21,VOL_63,SP500_ret,SP500_VOL21,day_of_week,month,time_idx,split
2017-09-20,XOM,Energy,0.004105358254210064,0.0019460484184883828,0.0025312792037847694,-2.1308568375085177e-05,0.0020431597162848805,0.005330552274913528,0.006459397979370336,0.0006341116368564334,0.004071697085021904,2,9,621,train
2017-09-21,AAPL,Technology,-0.01732091087734799,-0.006276436866200832,-0.0019435439715624052,0.0008862496634816234,0.011701336052769762,0.009499827757077054,0.011827791394830717,-0.0030506088934585734,0.0037077354355278397,3,9,622,train
2017-09-21,JNJ,Healthcare,-0.011096224785840849,-0.0036552189272527165,-0.0007525265169912673,-0.0004091351438340439,0.00910103807025047,0.009186245841595733,0.007734599930505015,-0.0030506088934585734,0.0037077354355278397,3,9,622,train
2017-09-21,JPM,Financials,0.004534870217396242,0.008732526310011927,0.0017713286713272717,0.0014847646242729913,0.0037645163446004236,0.009689728344766902,0.00903109871727856,-0.0030506088934585734,0.0037077354355278397,3,9,622,train
2017-09-21,UNP,Industrials,0.0038991320010483958,0.008133060907664583,0.004246844732176879,0.0012447166600878298,0.013480900982692811,0.010077871989619819,0.010605110157677025,-0.0030506088934585734,0.0037077354355278397,3,9,622,train
2017-09-21,XOM,Energy,-0.008227639975577903,-0.0005000970993488859,0.001915584721891882,-8.158053449612884e-05,0.004638221435047049,0.005793865864604755,0.006518646914993407,-0.0030506088934585734,0.0037077354355278397,3,9,622,train
2017-09-22,AAPL,Technology,-0.009827219344194699,-0.010253477701125682,-0.0024710732651441617,0.0006595696163821035,0.007321125540324684,0.009620390869938471,0.011894975446686867,0.000647634756646368,0.003570697233587734,4,9,623,train
2017-09-22,JNJ,Healthcare,-0.0027357098653429637,-0.0046044665473313805,-0.00020632071888078673,-0.000496826363345346,0.00859585694697244,0.00867298481918751,0.007729073419565855,0.000647634756646368,0.003570697233587734,4,9,623,train
2017-09-22,JPM,Financials,-0.002106611149240243,0.006887250203930123,0.0016138525607158282,0.0014805368564432529,0.006215847280252808,0.009726274666417815,0.009032742576296155,0.000647634756646368,0.003570697233587734,4,9,623,train
2017-09-22,UNP,Industrials,-0.0008522425145640038,0.0034378640643871862,0.004746551634337264,0.001121499674392736,0.011039364179453282,0.009510224462219701,0.010583293952593798,0.000647634756646368,0.003570697233587734,4,9,623,train
2017-09-22,XOM,Energy,0.00037585365058656633,-0.00037500064266360734,0.0020142160070505256,-0.00017903884712304455,0.004655069869731835,0.005746759432093422,0.006464091089937181,0.000647634756646368,0.003570697233587734,4,9,623,train
2017-09-25,AAPL,Technology,-0.008861257960880749,-0.010506280193296847,-0.0026812373984710144,0.0005689119306511114,0.0072277015279323216,0.00971349017944343,0.011946131934948348,-0.002224499204924677,0.0035774579781451556,0,9,624,train
2017-09-25,JNJ,Healthcare,-0.0016759625266556592,-0.0063182522767757845,-0.0003183934012076986,-0.0005129587314552406,0.006270065725837585,0.008676197734794526,0.007730479235063005,-0.002224499204924677,0.0035774579781451556,0,9,624,train
2017-09-25,JPM,Financials,-0.0075154688409913815,0.0025662864517123018,0.0013339423300578236,0.0012919440357468527,0.007361410640480647,0.009907414391312853,0.009095345643305589,-0.002224499204924677,0.0035774579781451556,0,9,624,train
2017-09-25,UNP,Industrials,0.0037135577708646336,0.006596193263075613,0.005122596477325502,0.0011916392271281444,0.007016520878583118,0.009293118715851992,0.010585634477443696,-0.002224499204924677,0.0035774579781451556,0,9,624,train
2017-09-25,XOM,Energy,0.01317607987043233,0.0022102896048548835,0.002816006981208414,0.00010223758669163306,0.007689305803994299,0.006080204522966925,0.006653832767165392,-0.002224499204924677,0.0035774579781451556,0,9,624,train
2017-09-26,AAPL,Technology,0.017057423894014993,-0.007170423731159302,-0.002045026315531206,0.0010688136303904463,0.014094379477552562,0.010553366107819812,0.011967019575506782,7.209372186979258e-05,0.0035820015506906866,1,9,625,train
2017-09-26,JNJ,Healthcare,-0.0017552238129825426,-0.00643282060099796,-0.0002683557240568869,-0.00038521338340283365,0.006156974389931546,0.008664155422664525,0.007640454807367715,7.209372186979258e-05,0.0035820015506906866,1,9,625,train
2017-09-26,JPM,Financials,-0.004472112716425906,-0.0005115766163926148,0.0009288683568869486,0.0010742693718693175,0.006107301430929421,0.009965211986388329,0.009066079038468238,7.209372186979258e-05,0.0035820015506906866,1,9,625,train
2017-09-26,UNP,Industrials,-0.0028613152563007156,0.004307386118884265,0.004689011814641357,0.001247974364657805,0.008003612423670361,0.009449281943457127,0.010553921310765423,7.209372186979258e-05,0.0035820015506906866,1,9,625,train
