Date,AAPL,ABBV,ACN,ADBE,AMAT,AMD,AMZN,AVGO,BAC,BRK-B,CAT,COST,CRM,CSCO,CVX,DHR,GOOG,GOOGL,GS,HD,IBM,INTC,JNJ,JPM,KO,LIN,LLY,LOW,MA,MCD,META,MRK,MSFT,NEE,NFLX,NVDA,ORCL,PEP,PG,PM,QCOM,RTX,TMO,TSLA,TXN,UNH,V,WFC,WMT,XOM
3/24/2011,10.34601212,,39.62681961,32.59000015,12.22738075,8.829999924,8.555000305,2.200160742,10.49376392,85.16000366,74.92556,52.00526428,31.92460442,11.23280811,58.04784012,20.85354424,14.5086441,14.57679844,122.1049881,26.47591019,90.10333252,13.71806431,38.5344696,30.48399734,20.54444695,75.48414612,24.3017025,20.82864189,23.24183083,50.39421082,,19.23602867,19.80686569,8.903330803,3.273286104,0.440768033,26.13680267,41.31165314,39.90450287,32.27875519,36.6958313,36.76027298,51.3189621,1.488667011,23.49066544,34.68435287,16.33627129,21.0340271,12.94773006,46.79184723
3/25/2011,10.54305267,,41.40377808,32.63999939,12.21946049,8.880000114,8.548999786,2.184582233,10.38477707,85.23999786,75.4233551,51.53648376,31.48000717,11.18104744,58.8190155,20.99102783,14.33188534,14.39921188,120.6236038,26.51843262,91.30814362,13.71133614,38.50183868,30.57065773,20.71276665,75.72675323,24.21742249,20.75992966,22.81717873,50.60940552,,19.14785004,19.6610527,8.916517258,3.285856962,0.427015662,26.54341316,41.17010498,39.73480225,32.57894135,36.03321838,37.09785843,51.50837326,1.516667008,23.3424263,34.64476776,16.20810699,21.30078506,12.88863945,47.29521561
3/28/2011,10.51005745,,40.86229706,32.43000031,12.25113678,8.68999958,8.467499733,2.19449544,10.40813446,84.37000275,75.63768005,51.39224243,31.61338806,11.12281227,58.4114151,20.84140396,14.22360706,14.29042435,119.4782639,25.97275162,90.85208893,13.69113922,38.67155075,30.63730431,20.65242386,75.40829468,24.16825676,20.40107536,23.24736595,50.44126892,,19.07730103,19.49989891,8.862130165,3.390285969,0.442831069,26.47836304,41.40177536,39.59122086,32.60395432,35.64385605,37.07564926,51.34738159,1.549999952,23.24134445,34.7397728,16.35649109,21.08071327,12.84924507,47.210392
3/29/2011,10.5256567,,41.3885231,32.61999893,12.43328094,8.680000305,8.730999947,2.193078995,10.39256287,84.70999908,76.42586517,51.85381317,31.4676609,11.32410145,59.14404678,20.99911118,14.38108158,14.44863796,121.0054169,26.71686172,91.70227051,13.65075874,38.65849686,30.67732048,20.87155533,76.52293396,24.35789299,20.56141663,23.1865654,50.6901207,,19.27130318,19.56128311,9.012113571,3.391143084,0.439392984,26.96628761,41.28593826,39.99588776,32.64897537,36.82559967,37.36437988,51.73564148,1.594666958,23.55805779,35.2228241,16.23283768,21.06737137,12.86648273,47.08595657
3/30/2011,10.45577812,,41.78509521,32.95000076,12.45703602,8.789999962,8.970999718,2.229902267,10.47040653,85.45999908,77.11034393,52.51010895,33.21888351,11.25267696,59.49655533,21.01124382,14.38380241,14.45137024,121.4635239,26.62471771,92.10760498,13.77191925,38.76294327,30.96395493,20.97318649,76.59873962,24.70907211,20.59196472,23.36618805,50.98604584,,19.57702065,19.65337563,9.061556816,3.399286032,0.422889978,26.87683868,41.85864639,40.4462204,32.86910248,37.23547745,37.41321945,52.00082779,1.580667019,23.40980721,35.95137787,16.68924522,21.28077507,12.89110279,47.7872963
3/31/2011,10.452178,,41.92237473,33.15999985,12.3699255,8.600000381,9.006500244,2.202284336,10.37699127,83.62999725,76.98590088,52.87790298,32.99411011,11.1357975,59.21012115,20.98698807,14.50542927,14.5735693,121.1047058,26.26331139,91.80922699,13.5834465,38.67808914,30.7306366,21.06846046,77.03855896,24.70204353,20.17966461,23.18748283,51.17434692,,19.40653419,19.48455238,9.084630966,3.396857023,0.423119128,27.18585587,41.44679642,40.20473099,32.83409119,37.45405197,37.59976578,52.60691833,1.850000024,23.288517,35.79300308,16.55210686,21.14740181,12.81477833,47.58369064
4/1/2011,10.33371449,,41.84610367,34.15999985,12.29865265,8.359999657,9.006500244,2.232026339,10.40813446,83.68000031,78.20967102,53.54860306,33.127491,11.06437111,59.66731644,21.2579174,14.630023,14.69874954,122.3493347,26.61764717,92.48480225,13.27381134,38.83473587,30.89730263,21.34793472,77.32666779,24.57562637,20.41634178,23.35605431,51.10709381,,19.44179726,19.55362129,9.218132973,3.458429098,0.417159498,27.66566277,41.96802902,40.51802826,32.48387527,37.20814896,37.89738083,53.01411819,1.777333021,23.06613922,36.11766434,16.68700027,21.38081932,12.83447552,47.89477539
4/4/2011,10.23264599,,41.99863815,34.36999893,12.19570065,8.100000381,9.147000313,2.1668787,10.46262074,83.09999847,78.3894043,53.49093628,33.1250267,11.07736111,59.6177597,21.14873123,14.52817345,14.59642029,121.3337402,26.55385971,92.47355652,13.11899471,39.26560211,31.05815315,21.48766327,77.63757324,24.60371399,20.29418564,24.06534958,51.37609482,,19.55938339,19.60733986,9.260986328,3.496000051,0.402261108,27.76324654,41.88438416,40.63550186,32.47887421,36.27913284,37.85739517,52.89100266,1.722000003,22.98527527,36.10974884,16.91632843,21.20741463,12.96250153,48.00222015
4/5/2011,10.1636591,,41.89186478,34.18000031,12.29865265,8.109999657,9.264499664,2.242647886,10.48597527,82.04000092,77.64958191,54.03904724,33.00152206,11.18125153,60.22368622,21.13660049,14.06860542,14.13469315,121.3414688,26.64599037,92.32717896,13.26708221,39.037117,31.21900368,21.42733002,78.11527252,24.58967018,20.44688606,24.22010422,51.51736069,,19.49471092,19.78383827,9.280758858,3.489000082,0.402948737,27.58433342,42.1996727,40.25040817,32.79406738,35.91707993,37.9329071,52.0103035,1.779999971,23.37611389,35.70589447,17.0017643,21.33413315,12.98465919,48.31330109
4/6/2011,10.13817024,,41.70120621,34.24000168,12.47287941,8.430000305,9.137999535,2.320543051,10.68058968,81.98999786,76.743927,54.08231735,32.4630661,11.73317432,59.85462952,21.09616089,14.19443703,14.26111603,123.6169128,26.57513046,92.35533142,13.4286356,38.94573212,31.92944145,21.47814178,78.19865417,25.08834457,20.36289597,24.46896362,51.59807968,,19.60641289,20.06778145,9.323619843,3.428143024,0.400198221,27.30784416,42.30907059,40.30915451,32.9241333,36.57286453,38.04839325,52.58795547,1.766000032,23.49066544,35.60293198,17.08720207,21.60756493,13.04374695,48.17755127
4/7/2011,10.13937187,,41.82323074,34.47999954,12.27489758,8.409999847,9.245499611,2.29929924,10.59496307,81.93000031,75.94882965,56.12326813,33.08797455,11.62928295,60.0088501,21.04763603,14.3383131,14.40566921,124.0063171,26.80898094,92.5467453,13.48247528,38.82822418,31.76859283,21.41779327,77.73613739,25.09535599,20.3094635,24.44039154,51.12056351,,19.59464836,20.10615349,9.237911224,3.34228611,0.41486758,27.42169571,42.41846466,40.55065536,32.85910034,36.36111832,37.91513443,52.68266296,1.815999985,23.74673462,35.18323898,17.17938042,21.45417213,13.04867268,48.50561905
4/8/2011,10.04880047,,42.02151108,34.15000153,12.12443066,8.470000267,9.235500336,2.306380033,10.49376392,81.80000305,75.9280777,55.10641098,33.25839615,11.46045685,60.40547562,20.84545708,14.2928257,14.35996723,122.9067459,26.5467701,92.36096191,13.47574234,38.8151741,31.39326859,21.36380768,77.56175232,25.067276,20.47743225,24.24591637,51.14073181,,19.79453278,20.0063858,9.229670525,3.35514307,0.402261108,27.27530861,42.29620743,40.40054321,32.93413925,36.63435364,37.67085648,52.85312653,1.766000032,23.69956017,35.14365005,17.24908257,21.08737755,12.93541813,48.61305237
4/11/2011,9.921035767,,42.70789719,34.38000107,12.1402626,8.420000076,9.201999664,2.282304525,10.50154495,82.26000214,75.40952301,54.95494461,33.25098801,11.34358501,59.36988449,20.91824532,14.27329636,14.34034824,123.2961349,26.64599037,92.30466461,13.54305553,39.07629395,31.40666199,21.40510559,76.86415863,25.19369698,20.44688606,24.57310677,51.28196335,,19.7475071,19.9373188,9.092870712,3.259428978,0.396989524,27.51971436,42.49568558,40.58981323,33.4344368,36.47723007,37.74635696,53.01411819,1.684666991,23.53784943,35.096138,17.47166252,20.94066238,13.00436115,48.16625214
4/12/2011,9.969021797,,42.58586502,34.09000015,11.90268707,8.260000229,9.024000168,2.221403837,10.48597527,81.68000031,73.68104553,55.13523483,32.8064003,11.32410145,57.38682175,20.86567116,14.10618019,14.1724453,122.4944305,26.75937271,91.91052246,13.30073738,39.12850189,31.2592144,21.24631119,76.227211,25.17263222,20.68357468,24.23669243,51.55773163,,19.72986794,19.67640495,9.084630966,3.341713905,0.398135364,27.21013451,42.83671951,41.04666901,33.03920746,35.69168472,37.30217743,52.50273132,1.643332958,23.00549698,35.48415375,17.31877899,20.94066238,13.17669392,47.04637909
4/13/2011,10.0808897,,43.47772217,34.20999908,11.78390312,8.199999809,9.114500046,2.25185442,10.33028603,80.76000214,74.41391754,55.10641098,33.19171524,11.20073509,57.18300247,21.09212303,14.24635124,14.31327438,122.3035507,26.69559288,92.30466461,13.31420326,38.90655518,30.99783134,21.36698723,76.87174988,25.06025696,20.54614258,24.86344528,51.7123909,,19.67695999,19.6687336,9.059910774,3.410713911,0.407074481,27.45454216,42.75951004,41.11195374,33.07421494,35.98540497,37.40433502,52.46485138,1.661999941,23.14026451,35.10406113,17.42445374,20.46048737,13.20377731,47.03506088
4/14/2011,9.969618797,,42.71656418,34.33000183,11.70470524,8.18999958,9.090999603,2.200160742,10.22129726,80.73999786,74.37935638,55.05591202,32.855793,11.1487875,57.77241135,20.9950695,14.30147839,14.36866188,118.9590225,26.81607246,92.87889099,13.17958355,39.18073273,30.13995361,21.6940937,77.22809601,25.10941887,20.68357468,24.78141212,51.83346939,,19.90624046,19.50757217,9.09122467,3.381856918,0.424265176,27.53601265,42.92038727,41.31427383,33.11425018,35.93075943,37.30217743,51.9629364,1.675999999,23.3895874,35.49207687,17.1568985,20.10703468,13.17177391,47.19342422
4/15/2011,9.820868492,,42.03229523,34.50999832,11.65719032,8.270000458,9.000499725,2.247605562,9.979973793,80.88999939,74.12355042,55.51025391,33.03116226,11.05788326,58.5215683,21.31452751,13.11955643,13.18118763,118.45504,27.04993629,93.57704926,13.29400253,39.53324127,30.08632851,21.59882736,78.21382141,25.29203033,20.65303802,24.66251945,52.04195404,,20.28836632,19.46920013,9.084630966,3.364142895,0.42884922,27.84558487,43.1842041,41.8886261,33.29935455,36.29961395,37.0667572,52.79631805,1.705332994,23.57826996,35.61878586,17.19288063,19.93363953,13.18407917,47.67418289
4/18/2011,9.952525139,,41.8939209,33.84999847,11.4671278,8.199999809,8.916999817,2.237691402,9.668587685,80.30000305,71.83506012,55.45978165,32.65078354,10.86308479,57.56311417,21.03146935,13.02413273,13.0853138,117.4242172,26.75937271,93.4250412,13.20650387,39.46796799,29.46301651,21.37651253,78.02427673,25.01810646,20.28504372,24.4293251,51.78637314,,19.9473877,19.24664879,9.053315163,3.333286047,0.41463837,27.39750862,43.20994568,41.77113724,32.89912796,36.40210724,36.28944778,51.70722198,1.668666959,23.4434948,34.48639679,17.01525688,19.6868782,13.12499619,47.00112534
4/19/2011,10.13277435,,42.59355927,33.65000153,11.57007599,8.270000458,8.940999985,2.249729156,9.606306076,80.5,73.35610199,55.32277679,32.24076843,10.78516769,58.05886841,21.28621864,12.89286232,12.95342922,115.9580917,26.7664547,93.12098694,13.36804867,40.9236908,29.92547417,21.30665016,80.25350952,25.07429314,20.43837929,24.6145916,51.51736069,,19.84156799,19.30037498,9.046722412,3.450714111,0.413033932,27.43010521,42.99114609,41.67976761,33.08421326,36.49089432,36.58261108,51.80194855,1.677332997,23.27503204,34.81105423,17.06921005,20.05368233,13.1348381,47.39702225
4/20/2011,10.26923561,,43.09330368,33.68999863,12.100667,8.630000114,9.193499565,2.305672884,9.551813126,81.72000122,75.17506409,56.65696716,35.09360504,10.99294758,59.38637924,21.65822983,12.99669266,13.05774403,116.5994949,26.88693237,92.75509644,14.41137218,42.0334549,29.86515045,21.54800797,80.549263,25.37631607,20.43837929,24.88741493,52.72793961,,20.01205826,19.76849937,9.176927567,3.491857052,0.425640404,27.78856659,43.32576752,41.58839417,33.25933838,37.75462341,38.15499878,53.00463104,1.716667056,23.67261887,35.03279114,17.39521408,19.22672462,13.21854687,48.443367
4/21/2011,10.51785469,,43.67762375,33.47999954,12.07691383,8.710000038,9.294500351,2.30850482,9.582953453,82.36000061,75.9665451,56.88051605,34.54772949,10.99944496,59.56266403,21.50458145,12.9811182,13.04209805,117.2180099,26.78772163,94.74245453,14.44502926,41.82455063,29.94559288,21.55753136,80.76158905,25.46761322,20.44604874,25.18787384,51.72586441,,20.01205826,19.58430862,9.148907661,3.603142977,0.424494326,28.30995941,43.37725067,41.29470062,33.82466888,38.89537048,38.6880188,53.88538742,1.782667041,23.9354229,37.85980606,17.48515701,19.03332329,13.19146633,48.8449707
4/25/2011,10.58714104,,43.47003174,33.22999954,12.11650562,8.699999809,9.270999908,2.283012629,9.684153557,82.37999725,75.57082367,56.72907639,34.28591537,11.10333252,59.17158127,21.20535088,12.97988224,13.04085636,116.2101364,26.61764717,94.39902496,14.76812363,41.85066223,29.89867401,21.51307869,80.98903656,25.44655037,20.19305611,25.01736641,51.87379074,,20.18254662,19.65337563,9.140666962,3.595285892,0.431141466,28.37512779,43.13273621,41.35997391,33.81964493,38.81342316,38.43927383,53.84750366,1.759333014,23.86802864,37.78060532,17.48291016,19.04665947,13.13976288,48.76577759
4/26/2011,10.50946236,,43.59304428,33.13000107,12.36200523,8.880000114,9.114999771,2.290801525,9.520673752,82.91999817,77.71607208,57.53680801,33.98952103,11.37604809,59.90422058,21.94130325,13.17196655,13.2338419,117.0347977,26.36959839,94.8607254,15.13160896,42.39902115,30.24046898,21.25583267,81.98234558,25.86094093,20.13939857,25.47175217,51.74601364,,20.61171913,20.09848022,9.236262321,3.270143032,0.442372501,28.48918724,43.57029724,41.66019058,33.81465149,39.08665848,39.02558899,55.00288391,1.795333028,24.08366394,37.4955368,17.70998383,19.25340462,13.27270794,49.44450378
4/27/2011,10.50135994,,43.72374725,33.65000153,12.60750389,8.949999809,9.831500053,2.36444664,9.59852314,82.98999786,78.18126678,58.48877335,34.33778763,11.16176987,60.02537918,22.34971428,13.29408836,13.35653782,116.7217407,26.44755936,95.91912079,15.23257828,42.8037529,30.49516296,21.27806473,80.45068359,26.14891434,20.49970436,25.3795929,52.37149811,,20.94681549,20.24428749,9.262631416,3.370857,0.442372501,28.7172966,43.71185303,42.13073349,33.77961349,39.74242783,39.02558899,56.63173676,1.805333018,24.19147682,38.17654037,17.73696327,19.5201664,13.39827061,49.64811325
4/28/2011,10.39939499,,43.81600952,34.02000046,12.42536259,9.069999695,9.753499985,2.329040289,9.668587685,83.26999664,78.2020874,58.74843597,34.04880142,11.2267046,59.93723679,22.55191231,13.29928017,13.36175442,114.9959946,26.55385971,96.14997101,15.34700489,42.67971039,30.72974968,21.4082756,81.26960754,26.21914673,20.39238548,25.31876755,52.47910309,,21.0291214,20.49753952,9.366466522,3.348143101,0.447186023,28.74986839,44.86370468,42.44662094,34.53506851,39.33256531,39.53639603,56.97266388,1.843999982,24.042696,38.88132477,17.46041679,19.5201664,13.46475124,49.39925003
4/29/2011,10.50076103,,43.92364883,33.54999924,12.42536259,9.100000381,9.790499687,2.369404316,9.559599876,83.30000305,80.12517548,58.33734894,34.23404694,11.37604809,60.28425598,22.33759308,13.45082188,13.51400757,115.3090439,26.32708359,96.03738403,15.58259583,42.90165329,30.58229828,21.42415619,80.69334412,25.99438858,20.12405777,25.42844582,52.66743088,,21.13494682,19.89127159,9.323619843,3.323857069,0.458417267,29.29570961,44.32961655,42.70985031,34.7401886,38.99784851,39.78958511,56.8116684,1.840000033,24.02916145,38.98427963,17.5638504,19.41346169,13.53614426,49.76123047
5/2/2011,10.38530159,,44.63865662,33.54999924,11.99771786,9.029999733,10.05949974,2.347450972,9.606306076,81.91999817,79.40316772,58.4455452,33.6387825,11.41500664,59.59019089,22.33759308,13.31386566,13.37640858,115.5305405,26.46881676,96.92127991,15.42104912,43.22153854,30.28069115,21.50671959,79.93507385,26.20510101,20.22372246,25.37313843,52.88936996,,21.34659195,19.69174576,9.328557014,3.388428926,0.452228665,29.62973404,44.59988403,42.89411163,34.67515182,39.10031891,39.97615051,58.00491714,1.830000043,23.6774826,39.49900055,17.79317284,19.42679977,13.55091858,49.18997955
5/3/2011,10.44288254,,43.0164299,33.49000168,12.06899261,8.800000191,9.922499657,2.277346849,9.808709145,82.31999969,78.63946533,58.06328964,33.01387405,11.30462074,58.48299789,22.34971428,13.19841671,13.26041889,115.9657593,26.46881676,97.32661438,15.63643932,43.25418472,30.77664948,21.55753136,79.59384155,26.75293732,19.97073746,26.02661705,53.09112549,,21.40537643,19.80686569,9.455467224,3.303428888,0.430682987,29.44235039,44.78006744,43.2428894,34.79522324,38.58799744,39.90951538,57.42723465,1.79133296,23.53547096,39.34060669,17.98651886,19.68021774,13.65432453,48.42642212
5/4/2011,10.4839716,,42.98566818,33.22000122,11.95020199,8.789999962,9.99849987,2.304255724,9.723077774,81.58000183,76.90381622,57.79646301,32.5223465,11.34358501,57.66226196,22.23649788,13.24538803,13.30760956,115.698555,26.35544014,96.05990601,15.94240665,42.86902237,30.49516296,21.42415619,78.3276062,26.7740078,19.74841309,26.0275383,53.17856216,,21.49355888,19.99871445,9.465355873,3.274142981,0.427473962,28.7172966,44.93449402,43.74303818,34.69516754,38.30791855,39.70075226,57.24730682,1.779332995,23.54898453,39.24560165,17.93480873,19.2717495,13.63216877,47.96827316
5/5/2011,10.39939499,,42.23221588,32.93999863,11.84725475,8.869999886,9.855500221,2.353824615,9.575165749,79.66000366,75.94571686,57.41421509,32.34944534,11.35007477,56.52751541,21.89277458,13.20781231,13.2698555,114.850914,26.22787094,94.84381104,16.01702309,42.43818665,30.27397728,21.18278694,78.02427673,26.82317352,19.74841309,25.3003273,52.86244965,,21.31131172,19.79151917,9.402726173,3.290143013,0.427703291,28.24477768,44.29100418,43.35476685,34.21489716,38.34209061,39.3231926,56.55596924,1.762666941,23.68425179,39.26142502,17.69425392,18.83649445,13.55830479,46.72962189
5/6/2011,10.39669514,,42.40135574,33.40000153,12.0610733,8.920000076,9.880000114,2.472082376,9.582953453,80.20999908,76.60527039,58.0200119,32.68289566,11.40201664,56.67073822,21.92512894,13.23327446,13.29543972,114.6141891,26.21370316,95.51109314,15.77279854,42.60791016,30.18685913,21.24631119,78.55504608,26.96364594,19.65641403,25.27727509,52.92973328,,21.39362717,19.85290337,9.458760262,3.278142929,0.442831069,28.4077034,44.57413101,42.95333481,34.31995392,38.64264297,39.6252327,57.16207123,1.807999969,23.82627869,39.68903351,17.85387993,18.91685486,13.54599476,46.76924515
5/9/2011,10.42488575,,42.85496521,33.97000122,11.91060925,8.93999958,10.03999996,2.51102972,9.481750488,80.73000336,77.52175903,58.7051506,32.7792244,11.42798996,57.33725357,22.09496307,13.29211044,13.35455227,113.8658752,26.19244576,95.62988281,15.44038773,42.84290314,30.13323593,21.26219177,79.17681885,27.07601738,19.74841309,25.69387627,53.33995056,,21.44652557,19.82221222,9.501616478,3.377285957,0.452687114,28.67654991,44.92805862,42.86780167,34.16484833,38.70412827,39.76292801,57.550354,1.86066699,23.90066719,39.96619034,17.95505333,18.89006424,13.56569099,47.04637909
5/10/2011,10.48036957,,43.7929306,34.75,11.92644882,8.93999958,10.19699955,2.535814047,9.559599876,81.23000336,78.36175537,59.30375671,33.43624115,11.55136299,57.48596191,22.26884651,13.41522312,13.47824097,114.8433075,26.41212463,96.35377502,15.62355709,42.92778015,30.26729202,21.38604164,79.73791504,27.19542503,20.09339714,25.90863991,53.60898972,,21.61702728,19.69941711,9.616984367,3.394714117,0.453374684,29.01872063,45.06318283,43.25605774,34.15985107,38.87488937,39.89174652,57.84391785,1.888666987,23.98182297,39.99787521,18.06521606,19.10433578,13.67155838,47.13685608
5/11/2011,10.41378689,,43.27013779,35.40000153,11.81557751,8.880000114,10.21899986,2.540063143,9.5362463,80.09999847,76.35534668,59.09397507,33.19171524,11.54487133,56.32921982,21.84020233,13.23698235,13.29916477,112.9190903,26.38378143,95.85610199,15.88134575,43.45654297,29.64399147,21.37969017,78.53986359,27.23098946,19.88640404,25.63489532,53.47447205,,21.53472519,19.46152878,9.595561028,3.438143015,0.455437452,28.4973259,45.1725769,43.38108826,34.10482788,38.65631104,39.76292801,58.09014511,1.804666996,23.60309982,39.60984039,17.83813477,18.85658264,13.6727972,46.1414566
5/12/2011,10.39399624,,43.51616669,35.86000061,11.95020199,8.930000305,10.30350018,2.482705116,9.497328758,80.69999695,75.4180603,60.26573944,33.46588516,10.99294758,56.6046524,21.97365379,13.2270937,13.28923035,109.0018692,26.42630386,97.40561676,16.08486366,43.86127472,29.55014229,21.6940937,78.97210693,27.57244873,19.91707039,26.00080299,54.24790192,,21.86982155,19.43083,9.70433712,3.510999918,0.469877601,29.10833168,45.66161728,43.98652649,34.12482452,39.16862106,39.78514099,58.40265656,1.844666958,23.89389801,39.65737534,17.97079659,18.90345573,13.80910492,46.10163498
5/13/2011,10.21195126,,42.85496521,35.33000183,11.72054482,8.899999619,10.12800026,2.470667124,9.287134171,79.65000153,73.82125854,59.83176041,33.32262421,10.96048164,56.40081787,21.77955627,13.0911274,13.15262413,108.0168762,26.22787094,96.09364319,15.88134575,43.48917007,28.92015076,21.65280914,77.98632813,27.70761108,19.74841309,25.8072567,54.30171967,,21.79927444,19.20828438,9.664783478,3.521713972,0.418534875,28.66840744,45.40421677,43.99969482,34.17486572,39.01833725,39.52307892,58.62995529,1.836666942,23.79245949,39.55440903,17.96629715,18.70257378,13.80910492,45.9992485
5/16/2011,9.996015549,,43.17018127,34.38999939,11.498806,8.670000076,9.625499725,2.426054001,9.232639313,79.48000336,73.65463257,59.5351944,31.85298157,10.77867794,55.99320984,21.83211899,12.81598091,12.87618446,107.3601608,26.20661354,95.49419403,16.0373764,43.32596588,28.73918343,21.54166031,78.12284088,27.84989166,19.04310608,25.72891235,54.57073212,,21.92861366,18.85527229,9.570837021,3.387000084,0.405699134,27.84558487,45.50718689,44.05233383,34.23991013,38.73144531,39.47865677,59.00876617,1.773332953,23.60985947,39.72865295,17.973032,18.65569115,13.89336777,45.64090347
5/17/2011,10.08118916,,43.62380981,34.72000122,11.33249474,8.539999962,9.74050045,2.426762819,9.263781548,78.93000031,70.87063599,59.82451248,32.12962341,10.80464935,55.73785019,21.65420151,13.11362267,13.17522621,107.5204849,26.50425529,96.42160797,15.97631931,43.34556961,29.36248589,21.59246635,77.50106812,27.83566093,18.97411728,25.99619865,54.42950058,,21.91096687,18.94023705,9.658189774,3.384856939,0.404094785,27.65006638,45.75814819,44.36821747,34.31494522,38.49236679,39.00782013,58.60155106,1.730666995,23.29199219,39.58610153,18.12142944,19.25165749,13.7644968,45.73761749
5/18/2011,10.19305325,,43.7621994,34.86999893,11.48296547,8.670000076,9.854499817,2.452254295,9.178151131,79.62000275,73.07145691,60.20786667,33.1595993,10.81114101,57.09785843,22.19605446,13.09755516,13.15908241,107.5433807,26.5467701,96.38766479,16.20019341,43.41085052,29.54345512,21.69093132,79.25265503,27.56533623,19.20410156,25.93168449,54.81283951,,22.09321785,19.071558,9.641704559,3.464857101,0.413492382,27.6256218,45.86110687,44.34189606,34.66012955,38.56067657,38.92296982,59.41597366,1.756667018,23.79245949,40.07707977,18.02231407,19.36548996,13.67527294,46.49411774
5/19/2011,10.21284962,,43.77756882,35.40999985,11.34834003,8.640000343,9.93999958,2.465001345,9.10030365,79.27999878,73.10616302,60.65635681,33.54492569,10.81763649,57.65850449,22.32950401,13.13315392,13.19484806,106.3980713,26.49716377,96.47251129,15.96954155,43.3390274,29.48982239,21.74173355,79.662117,27.53688049,18.99710655,26.18145943,55.49213409,,21.97563744,19.09473801,9.623579979,3.46757102,0.407532901,28.10627174,46.18928146,44.39453506,35.36054611,39.14131546,39.34725189,61.91609573,1.879999995,23.6504364,40.02955246,17.93896866,19.1579113,13.74962616,46.82970428
5/20/2011,10.05359936,,44.14661026,35.31000137,11.1582737,8.619999886,9.932499886,2.435259581,9.014670372,78.72000122,72.432724,60.32359314,36.21251297,10.73322678,56.93689346,22.10305214,12.95466709,13.015522,103.0764236,26.25621796,96.22936249,15.75245285,42.88207626,28.90673637,21.69093132,79.21472168,27.34480858,18.75179482,25.58328056,55.37105942,,21.78751945,18.91706657,9.523041725,3.51285696,0.41463837,27.91890526,45.88040924,44.32873917,35.11540985,39.19594955,39.0792923,61.7267189,1.864667058,23.67071915,39.38813019,17.62136841,18.74943924,13.70253658,46.39741135
5/23/2011,10.0290041,,43.31627274,34.43000031,10.92069626,8.489999771,9.81099987,2.268140793,8.890115738,77.88999939,70.73873901,59.77390289,35.8889389,10.61634636,56.27074051,21.72293854,12.81523895,12.87543964,103.7254791,26.09322357,95.1548233,15.50822639,42.79721451,28.51799774,21.43367767,78.3276062,27.31635284,18.69046021,25.06621361,55.48540878,,21.69345284,18.66988182,9.491724014,3.540429115,0.41418004,27.01461601,45.71308517,44.12473679,34.57009125,38.51285553,38.44956207,60.97854233,1.787999988,23.16349792,38.92882919,17.32629013,18.43471336,13.68518829,45.88550186
5/24/2011,9.962719917,,43.354702,34.13999939,10.85734081,8.390000343,9.663499832,2.245481491,8.921255112,77.66999817,70.50265503,58.84082794,37.19803619,10.56439781,56.77034378,21.53289223,12.81202412,12.87220955,104.107254,25.90188026,95.00216675,15.33862686,42.9408226,28.37725258,21.42733002,78.10770416,27.46575165,18.51413918,24.89385223,55.57956696,,21.67581367,18.6544342,9.457117081,3.537142992,0.415784389,26.91685486,45.67449951,44.09840775,34.95031357,38.46503448,38.23962784,61.07326508,1.78133297,23.04852676,37.97858047,17.47946358,18.50167847,13.57614326,46.23814774
5/25/2011,10.1003809,,43.50847244,34.13000107,10.97612762,8.430000305,9.612999916,2.443048954,8.858976364,78.16000366,71.68292999,58.09583282,37.27954102,10.51245308,57.31432724,21.79976463,12.84688282,12.90723133,104.0309372,25.95857239,94.86643982,15.3861208,43.27376175,28.33033371,21.2494812,79.29813385,27.2523365,18.65979958,25.2984848,55.63336945,,21.56999397,18.68534088,9.396133423,3.706713915,0.420827031,26.87612915,45.33343887,43.68382263,34.76519012,39.07873917,38.52548599,60.78915024,1.932000041,23.18378448,37.90730286,17.73849487,18.45480728,13.52162552,46.61924744
5/26/2011,10.04699898,,43.8467598,34.54000092,10.80190372,8.479999542,9.75,2.457920313,8.921255112,78.30999756,72.33553314,58.45023727,37.92915344,10.55141354,57.37539291,21.69059372,12.80881023,12.86898232,104.0461807,25.64677048,94.54405212,15.26399708,43.1354866,28.45097733,21.18278694,79.07063293,26.97490311,18.63679504,26.00080299,55.43833542,,21.38774872,19.05611229,9.410966873,3.767857075,0.431370556,27.21013451,45.31415176,43.55879211,35.17043686,39.20217896,38.58354568,61.84983444,1.965332985,23.21083832,37.77270126,17.86013794,18.54855347,13.53648949,46.86383438
5/27/2011,10.11927795,,43.75449753,34.29000092,10.69835091,8.489999771,9.706500053,2.479164124,9.10030365,78.04000092,72.62018585,58.97101974,37.37093735,10.68776989,57.29213333,22.01408577,12.87728977,12.93778133,106.1514816,25.51212502,94.72509003,15.06725979,43.96513367,28.6788578,21.12245369,79.6317749,26.92510796,18.59080124,26.29021645,55.30280304,,21.28780556,19.12561989,9.452171326,3.778713942,0.446956843,27.45454216,45.30126572,43.56535721,35.2804985,39.32561111,38.55673218,61.69830704,1.970000029,23.4813652,38.24782944,17.97501755,18.84318733,13.55631638,47.00035477
